ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_905,Eukaryota,Annelida,Polychaeta,Phyllodocida,Glyceridae,Glycera,Glycera capitata
ASV_906,Eukaryota,Mollusca,Bivalvia,Galeommatida,Kelliidae,NA,NA
ASV_908,Eukaryota,Platyhelminthes,Rhabditophora,Polycladida,Hoploplanidae,NA,NA
ASV_909,Eukaryota,Bryozoa,Gymnolaemata,Cheilostomatida,Membraniporidae,NA,NA
ASV_91,Eukaryota,Phoronida,Phoronis__f__o__c,Phoronis__f__o,NA,NA,NA
ASV_910,Eukaryota,Chordata,Actinopteri,Salmoniformes,Salmonidae,Oncorhynchus,Oncorhynchus keta
ASV_911,Eukaryota,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,Metridia lucens
ASV_92,Eukaryota,Echinodermata,Echinoidea,Clypeasteroida,Taiwanasteridae,NA,NA
ASV_93,Eukaryota,Echinodermata,Ophiuroidea,Amphilepidida,NA,NA,NA
ASV_94,Eukaryota,Mollusca,Gastropoda,Littorinimorpha,Trichotropidae,Trichotropis,Trichotropis cancellata
ASV_95,Eukaryota,Nemertea,Palaeonemertea,Cephalothricidae__o,Cephalothricidae,Cephalothrix,Cephalothrix major
ASV_96,Eukaryota,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,Onchidoris bilamellata
ASV_98,Eukaryota,Echinodermata,Holothuroidea,Dendrochirotida,Cucumariidae,Cucumaria,Cucumaria piperata
