x	MP_1804_P12_Ve	MP_1804_P12_Ob	MP_1804_P8_Ob	MP_1807_P12_Ob	MP_1807_P12_Ve	MP_1807_P22_Ve	MP_1807_P22_Ob	MP_1807_P28_Ve	MP_1807_P28_Ob	MP_1807_P38_Ve	MP_1807_P4_Ob	MP_1807_P4_Ve	MP_1804_P22_Ve	MP_1807_P402_Ve	MP_1807_P402_Ob	MP_1807_P8_Ve	MP_1807_P8_Ob	MP_1809_P12_Ve	MP_1809_P12_Ob	MP_1809_P22_Ve	MP_1809_P22_Ob	MP_1809_P28_Ve	MP_1809_P28_Ob	MP_1809_P38_Ve	MP_1809_P38_Ob	MP_1809_P4_Ve	MP_1804_P22_Ob	MP_1809_P4_Ob	MP_1809_P402_Ve	MP_1809_P402_Ob	MP_1809_P8_Ve	MP_1809_P8_Ob	MP_1904_P12_Ve	MP_1904_P12_Ob	MP_1904_P22_Ve	MP_1904_P22_Ob	MP_1804_P28_Ve	MP_1904_P28_Ve	MP_1904_P28_Ob	MP_1904_P38_Ve	MP_1904_P38_Ob	MP_1904_P4_Ve	MP_1904_P4_Ob	MP_1904_P402_Ve	MP_1904_P402_Ob	MP_1904_P8_Ve	MP_1904_P8_Ob	MP_1804_P28_Ob	MP_1907_P12_Ve	MP_1907_P22_Ve	MP_1907_P22_Ob	MP_1907_P28_Ve	MP_1907_P28_Ob	MP_1907_P38_Ve	MP_1907_P38_Ob	MP_1804_P38_Ve	MP_1907_P4_Ve	MP_1907_P4_Ob	MP_1907_P402_Ve	MP_1907_P402_Ob	MP_1907_P8_Ve	MP_1907_P8_Ob	MP_1909_P12_Ve	MP_1909_P12_Ob	MP_1909_P22_Ve	MP_1909_P22_Ob	MP_1909_P28_Ve	MP_1909_P28_Ob	MP_1909_P38_Ve	MP_1909_P38_Ob	MP_1909_P4_Ve	MP_1804_P38_Ob	MP_1909_P4_Ob	MP_1909_P402_Ve	MP_1909_P402_Ob	MP_1909_P8_Ve	MP_1909_P8_Ob	MP_2007_P12_Ve	MP_2007_P12_Ob	MP_2007_P22_Ve	MP_2007_P28_Ve	MP_2007_P28_Ob	MP_2007_P38_Ve	MP_1804_P4_Ve	MP_2007_P38_Ob	MP_2007_P4_Ve	MP_2007_P4_Ob	MP_2007_P402_Ve	MP_2007_P402_Ob	MP_2007_P8_Ve	MP_2007_P8_Ob	MP_2010_P105_Ve	MP_2010_P105_Ob	MP_2010_P123_Ve	MP_1804_P4_Ob	MP_2010_P123_Ob	MP_2010_P132_Ve	MP_2010_P132_Ob	MP_2010_P136_Ve	MP_2010_P136_Ob	MP_2010_P22_Ve	MP_2010_P22_Ob	MP_2010_P28_Ve	MP_2010_P28_Ob	MP_2010_P381_Ve	MP_1804_P402_Ve	MP_2010_P381_Ob	MP_2010_P7_Ve	MP_2010_P7_Ob	MP_2009_P12_Ve	MP_2009_P12_Ob	MP_2009_P22_Ve	MP_2009_P22_Ob	MP_2009_P28_Ve	MP_2009_P28_Ob	MP_2009_P38_Ve	MP_2009_P38_Ob	MP_2009_P4_Ve	MP_2009_P4_Ob	MP_2009_P402_Ve	MP_2009_P402_Ob	MP_2009_P8_Ve	MP_1804_P402_Ob	MP_2009_P8_Ob	MP_1804_P8_Ve
ASV_129	0	0.067059937	0.115843987	0	0.007225226	0.000332196	0	0	0.061707798	0.116089917	0	0	0	0.000195188	0.007136336	0	0	0	0	0.440893792	0.030019805	0.006027245	0.011265215	0.009013152	0.045206563	0	0	0	0	0	0.021846579	3.981909161	0.25124795	0	0	0	0.000546094	0.009470988	0	0.009651481	0.01445039	0	0	0.798914439	0	0.073289371	0	0.012493412	0.128347107	0.018471742	0.041847313	0.051290785	0.042210486	0.159806309	0.001374862	0	0.011246832	0.00409112	0.300106541	0.004333357	0.009710581	0	0	0	0	0.00705115	0	0	0	0	0	0	0	0.004571477	0.010569198	0.024825947	0.397445753	0.167417245	0.532059736	0	0.062902165	0	0.385148809	0.004010487	0.002121413	0.036194072	0.019653425	0.02194377	0.035533391	0.056638192	0.00264281	0	0	0	0	0	0	0.005919486	0	0	0.005076391	0.020229841	0	0	0	0.004167959	0	0.003982341	0.016744461	0.003882697	0	0.016122911	0.004281503	0	0	0.102307609	0.060574012	0	0	0.001753448	0.013615887	0.038627799	0	0	0.044865697
ASV_48	0.04342847	0.052877281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017098118	0	0	0	0	0	0	0	0.373187549	0.015910698	0	0	0.037753465	0.007212601	0	0	0.172024223	0	0	0	0.07377518	0.040507421	0	0	0	0	0	0.05277088	0.014454672	0	0	0	0	0.012547385	0	0	0.034771913	0.000783545	0	0	0	0	0	0	0	0	0	0.064910061	0	0	0	0	0	0.025010113	0.022529431	0	0	0	0	0.099112629	0	0	0	0	0	0	0.007283929	0	0	0	0.102742889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.048464642
ASV_49	0.00637104	0	0	0	0	0	0	0	0	0	0	0	0.015830489	0	0	0	0.005899108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010153066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009050764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_234	0	0	0	0	0	0	0	0	0	0	0	0	0.043533116	0	0	0.014906498	0	0	0.001281342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000292434	0	0.073257426	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009555446	0	0	0	0	0	0.002350842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030171738	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.069813011	0	2.650867472	0	0	0	0	0	0.00304584	0	0	0	0	0
ASV_641	0	0	0.022576967	0	0.001399327	0.005872535	0.004694459	0	0	0.007772404	0.111660376	0.906914607	0	0.008111034	0.044273633	0.014839077	0.008347628	0	0	0.014603903	0.0685338	0	0	0.046817453	0.020330978	0.04995497	0	0.064415383	0.030875072	0.024458922	0.004359139	0.00514915	0.153564766	0	0.011411243	0.021206045	0	0	0	0	0	0.005366806	0.121259069	0.243886435	0.07541141	0.003029673	0.021981405	0	0	0.028486395	0.022574137	0	0	0.193278264	0	0	0.127020681	0.150972874	0.099905926	0.047901589	0.051231558	0.001801207	0	0	0	0.017220366	0	0	0	0	0.008215771	0	0.028891833	0.034991814	0.124818583	0	0.044367696	0	0	0.002438185	0	0	0.018990568	0.192656098	0.11980761	0.09775512	0.187238032	0.231948383	0.348550687	0	0.004072764	0	0	0	0.005771164	0	0.00680751	0	0.009252478	0	0.005557052	0.005463408	0	0	0	0.000921927	0	0.002570634	0.007964185	0	0.000140524	0.066640536	0.029252737	0.002202524	0	0.002586099	0.027484453	0.456215541	0.001102696	0.047770111	0.02743348	0.16794057	0.000458426	0.016879403	0.002251498
ASV_134	0	0.210790457	0.00934586	0	0	0.032091769	0.001389357	0	0	0	0	0	0.039304501	0	0	0	0	0	0	0.064754444	0.257007054	0	0	0	0	0	0.103226106	0	0	0	0	0	0	0	0.236578007	0.007686623	0	0	0	0	0	0	0.003268479	0	0	0.018309151	0.005003455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01301307	0.013243536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006046901	0.026287054	0.076110098	0.041862215	0.013101024	0	0.084117979	0	0	0	0.555861753	0.0392389	0	0	0.14628884	0.018471701	0	0	0	0.001706885	0	0	0	0	0.034466808	0	0.064689138	0
ASV_45	0.081906311	2.510816443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131259728	0.634159999	0	0	0	0	0	0	0	0	0	0.069210521	0	0	0	0	0.116387103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004360352	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.036848342	0	0
ASV_6583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017490384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_91	0.032507266	0.002144175	0.119988861	0.110974314	0.00586948	0.03704892	0.005092777	0	0.020465849	0.024283264	2.307036782	1.705283171	0.016568873	0.011117519	0.058200472	0.075705877	0.056479798	0	0.006534622	0.218658844	0.448336508	0.000755554	0.002559218	0.012226995	0.047671066	0.139529108	0	0.067764661	0.07863438	0.01809667	0.118818186	0.012851957	0.01343472	0	0.001351714	0.103151281	0	0	0.00659636	0.014634235	0.002767682	0.033666264	0.174050741	0.048692819	0.068457018	0.015064063	0.022898889	0	0.006193077	0.123610352	0.114565358	0.659902512	0.04774729	0.017327006	0.120769368	0.001499132	0.306652588	0.173207781	0.139220774	0.106708289	0.31062508	0.001331458	0.043192874	0.006002887	0.101619161	0.176447868	0.000231183	0.003404454	0.032249657	0.043429113	0	0	0.012815615	0.017668914	0.108582035	0.016848546	0.337546958	0.049896211	0.024897122	0.032479326	0.026691834	0	0.029880569	0	0.007108996	0.105490353	0.122872003	0.119390823	0.25337962	0.034153822	0.019225399	0	0.004153083	0.05789329	0.017181227	0.103364601	0.06452481	0	0.874298894	0.104469667	0.029834096	0.046493928	0.03382233	0	0	0.002990994	0	0.005705788	0.003899548	0.012011768	0.004442581	0.188653828	0.220675399	0.202705656	0	0.115007204	0.039677779	0.060470033	0.007994528	0.094884231	0.019667377	0.051732806	0.156804075	0.0656263	0.011063719
ASV_997	0	0	0.015251077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067489333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007466283	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_3073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.109722213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_5539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25998063	0.858527005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_2844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051804487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034384958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_213	0	0	0	0	0	0	0	0	0	0	0	0	0.024396653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.454861348	0.680254176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.112244324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_46	0.773309818	0	1.529911253	0	0	0	0	0	0	0	0	0	0.016866285	0.241297993	0.038016891	0.005315013	0.047613696	0	0	0.080932161	0.297999908	0	0	0.022490958	0	0	0.072947732	0	0	0.016064942	0	0.001086172	0.0323474	0	0.279769988	1.562041694	0	0	0.27590849	0	0.041248683	0	0.003515849	0.130415005	0.076653452	0.006704703	0.122810057	0	0	0	0	0	0	0	0	0	0	0	2.584678122	0.024953174	0	0	0	0	0	0	0	0	0	0	0	0.001532104	0	0.007751157	0	0	0	0	0	0	0	0	0.081423463	0.014912714	0.261450663	0	0.038813783	0.059453776	0.169672722	0.007704206	0.003640371	0	0	0.128396329	0.06081741	0	0	0.129760216	0.017622793	0	0.01386257	0.037721906	0	0	0	0.125163867	0	0	0	0	0	0.004878406	0.081375007	0	0	0.126189591	0.025093366	0	0.205428068	0.000419955	0.007947137	0.053375222	0.352337724	0.117823098	2.792671171
ASV_92	0.029506068	0.006665291	0.105637917	0	0	0	0.001708764	0	0	0	0.097101476	0.026579644	0.073194046	0	0.007637776	0	0	0	0	0	0.006781263	0	0	0	0	0	0.022733454	0	0	0.000685976	0	0	0	0	0.125894679	0.115942797	0	0.016736981	0.058151469	0.857143125	0.150999555	0.006575975	0.061034355	0.028835254	0.025407812	0.060294405	0.131170465	0.041546345	0	0.087478356	0.021293539	0	0.041612481	0	0.061569305	0.21469861	0	0.008433671	0	0.005929239	0	0	0	0	0	0.009241206	0	0	0	0.000507315	0.054536316	0.097232997	0	0	0	0	0.059236057	0	0	0.018959785	0	0	0	0.01534158	0	0	0.016357566	0	0	0.003266434	0.005241266	0	0	0	0.005844963	0	0	0	0	0.002806741	0	0	0	0	0	0.055721409	0	0	0	0	0	0.03758712	0.005851473	0	0	0	0	0	0	0.001367637	0.001604996	0	0.080812511	0	0.1002655
ASV_1034	0	0	0.008366961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.017730141	0.001090247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_51	0.001883915	0	0	0	0	0.012884976	0.000862056	0	0.020041858	0.033009499	0	0	0	0	0	1.172623993	0.119751564	0	0	0.041915478	0.010842388	0	0.00024337	0	0.019427622	0	0	0	0	0	0.060727395	0.021978244	0	0	0.013132496	0	0	0	0	0	0.000853678	0	0	0.001684221	0	0.003500258	0	0	0	0.009666196	0	0	0	0	0.042141329	0	0.010998847	0.003231133	0.003480424	0.016915217	0.033355127	0.000981793	0	0	0	0	0	0.004749424	0	0	0	0	0	0	0	0.290910371	0.031230924	0	0	0.001012234	0.004191561	0	0.001953529	0	0.008748803	0	0	0	0.187175142	1.386000906	0.113698073	0	0	0	0	0.032647259	0	0.008627073	0.048686981	0.027513153	0.002650182	0.017819151	0	0	0	0.035993496	0	0	0	0	0	0.09241583	0.013710279	0.463602333	0	0	0.040506703	0	0	0.004452147	0	0.324589962	0.05085124	0.673348495	0.04168589
ASV_375	0	0	0	0.059179485	0	0	0	3.477493508	0	0	0	0	0	0	0	0	0	0.541023436	0.34892536	0	0	1.204660841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.950797743	0.532660926	0.061250747	0	0	0	0	0	0	0	0	3.236557996	0	0	0	0.384926235	0.160828375	0	0	0	0	0	0	0	0	0	1.886937804	0.500214891	0	0	0.985840313	0.133807877	0	0	0	0	0	0	0	0	0	0	0.667426151	0	0.519902144	13.13221319	0	0	0	0	0	0	0	0	0	0	0	0	0	0.123762377	0	0	0	0	0	0	0.777635423	2.732865128	0	0	0	0	0	0.026665987	1.508071818	0	0	0.000784896	0.114202234	0	0	0.166949712	0	0	0	0	0	0	0
ASV_215	0	0	1.517502003	0	0	0.093458699	0.010835768	0	0	0	0	0	0.092642284	0	0	0.112782691	0.442040817	0	0	0	0	0	0	0	0	0	0.037515635	0	0	0	0	0	0	0	0.000660479	0.117434859	0.005155892	0.013714262	0.110123577	0.004582915	0	0.052139526	0.021454474	0.710585241	0	0.699166286	0.581640187	0.022584939	0	0.272120109	0.332172621	0.006765539	0.03895624	0	0	0	0	0.033191775	0	0	0.30772997	0.03080369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.093049955	0	0	0	0.010182951	0	0	0	0	0	0.177023316	0.015329141	0	0	0	0.009713425	0	0	0	0	0	0.020643388	0	0	0	0	0.069872286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.442282365
ASV_50	0.001274208	0.048123383	2.930473132	0	0	0	0	0	0	0	0.73205429	0	0	0	0	1.124117064	0.070725847	0	0	0.093536614	0.000812078	0	0	0	0.000564308	0	0	0	0	0	0.033206135	0.065243174	0	0	0.116977656	0.033725881	0.001092189	0.048327379	0.67724557	0.00035648	0.00315308	0.006606757	0.084567033	1.425060766	4.097250693	0.677295213	0.129964283	0	0	0.043353124	0.016541262	0	0	0.000476109	0	0	0.018579101	0.067854259	0.695751328	0.014370184	0.00481277	0.042810248	0	0	0.019988132	0	0.000107237	0	0	0.00273376	0.000587275	0.013874569	0	0	0	0.076856792	1.518556549	0	0	0	0	0	0.015625936	0.002221923	0	0.394119635	0.071859365	0	0.060648156	0	0.040772601	0	0	0	0.002502432	0	0.007839502	0.026678402	0.027015209	0.00275172	0.019827518	0.053810364	0	0	0	0.00951253	0	0.58449633	0.026745329	0	0.00111816	0.082990383	0.016817587	0	0	0.049356394	0.007056993	0.023241689	0	0	0	0.041337245	0.708284738	0.435107821	0.076021547
ASV_2087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.104622997	0	0	0	0	0	0	0	0	0	0	0.032863128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008403695	0.013932637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006012127	0.006889883	0.004764203	0	0	0	0	0	0	0.014413223	0	0	0	0.013456992	0	0	0	0	0	0	0	0	0.020668622	0	0.044729596	0
ASV_3999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.081344561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.526502403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004057591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029486841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.102196721	6.95184699	0	0.106436032	0	0.049896462	0	0	0	0	0	0	0.034639598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_1747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.860129699	0.008852409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.026846265	0	0	0	0	0	0	0	0	0	0.46178206	0.743680126	0	0	0	0	0	0	0	0	0	0	0	0	0.063914356	0.065616887	0	0	0	0	0	0	0.006885542	0.01867151	0.021342992	0.006729026	0	0	0	0	0	0	0	0.145210047	0	0	0	0.122972908	0	0	0	0	0	0	0	0	0.102087376	0	0.341328061	0
ASV_1064	0	0	0	0.005795119	0.000770502	0	0	0	0	0.012785476	0	0	0	0.062924258	1.261095701	0.117368791	0.015001056	0	0	0.009968077	0.004725844	0	0	0	0	0	0	0	0	0.001285664	0.080226047	0.005851482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00780891	0	0	0.040489725	0	0.450003499	0.102661213	0.000651515	0.003972721	0	0	0	0	0	0	0	0	0	0	0	0.03376889	0.000582097	0	0.01115352	0	0	0	0	0	0	0	0	0	0	0.008412639	0.671007695	0.038267044	0	0	0	0	0	0	0	0	0	0.004532951	0	0	0	0	0	0	0	0	0	0	0.000504559	0	0.007709363	0	0.006523703	0	0.003632494	0.55999761	0.078545567	0.001815518	0	0	0	0.012600754	0
ASV_73	0.938578785	0	0.508106436	1.537350846	0.344961308	0	5.78489e-05	0.099145983	0.525522728	11.302231962	1.141549835	1.48485916	0	1.983534366	0.019646114	0.005579964	0.045920311	1.100213224	0.85250001	0.081108083	0.074209758	0.100401785	0.030292951	1.247238653	0.858230308	6.614378724	0.002892251	20.955958137	0	0	0.146014242	0.119053879	7.955172328	4.737267006	0.175040776	0.112968156	0.038511711	2.350840274	4.871621385	0.248074536	0.030000518	0.103425519	0.022784735	0.054217454	0.240636838	0.758924202	0.255709628	0	8.276313244	0.122233497	0.119694844	0.098908903	0.030078188	0.791011282	0.718401094	1.90015812	0.051395203	0.19968304	0.006145542	0	0.521614394	0.396921646	2.095557129	5.259651366	0	0.003051325	0.027430393	0.571492437	17.042803792	4.493382327	1.959954484	1.160577852	0.03987649	0.216874243	0.048873593	2.063122674	0.273437492	5.906203035	9.57684805	0.019131014	0.5031052	0.489770472	0.331299874	0.004123448	0.154726082	0.00879204	0.021351371	0.004028179	0.074256083	0.318473946	0.196630779	0.056387762	0.023447629	1.291967328	0.098929198	0.194506051	0.021082197	0.019619641	0.03561185	0.014358691	0.044840072	0.003989225	0.094766986	0	0.216826978	0.027696665	0.010935749	0.107457037	0.016277719	1.481526433	1.310184437	0.02658844	0.004727275	0.517656087	0.703331786	0.649714619	0.00995461	1.513222512	1.296025192	0.076193153	0.002629356	1.251674467	0.104230897	0.335621061	0.064817945
ASV_5413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005296113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV_72	0.006600871	0.004386196	0	0.028533949	0.011286635	0	0.000369321	0.0425731	0.106341132	0.731758628	0.049348306	0.766003563	0	0.005843232	0	0.085557678	0.008825854	0.040311207	0	0.026209532	0	0.04491304	0	0.102737977	0.10239741	0.198945736	0	0.000691998	0.000907441	0.000283743	0.097637169	0	0.845444295	0.35107873	0.03076154	0	0	0.016159725	0.00750284	0.048002827	0.012875755	0.524564368	0	0.05544459	0	0.088191086	0	0	0.006199165	0.045822676	0.022568588	0.028402106	0.022299303	0.03709851	0.036092024	0.653432096	0.234533745	0.011180118	0.032407013	0	0.013636187	0	0.13527827	0.236162311	0.000807024	0	0.022611634	0.001298728	0.29370401	0.031113	0	0.963177221	0.005690256	0.001309472	0	0.014517399	0.005505926	0	0	0.024330014	0.020719027	0	0.160473319	0.001599201	0.392251047	0.017752803	0.009881232	0	0	0.117680433	0	0.029565342	0.018419986	0.005333799	0	0.003352768	0	0	0	0	0	0	0.063280992	0	0.002101436	0.053456303	0	0	0	0	0.001304589	0.019520885	0.021081214	0.119026154	0.225236053	0.080313518	0.032681506	0.023443394	0.00336099	0.000782226	0	0.037329737	0.00461492	0.015571488	0.078867979
ASV_230	0	0	0.218451988	0	0	0	0	0	0	0	0.039008395	0.003281829	0.010383704	0	0	0.001714516	0	0	0	0	0	0.035496385	0	0	0	0	0.004519859	0	0	0.000447164	0	0	0.009533651	0	0.064934922	0.05232268	0	0	0	0	0	0.011223627	0.640188493	0	0.000696856	0.199178716	0.237214113	0	0	0	0	0	0	0	0	0.00362171	0	0.023700022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00128709	0	0	0	0	0	0	0	0	0	0	0.002591867	0.230301593	0	0	0	0.008464732	0	0.026694553	0	0	0	0	0	0.015730781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.022435158	0	0	0	0.025833777	0	0.001474378	0	0	0.002441257	0	0	0.205701588
ASV_7819	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.032562601	0	0	0	0	0	0
ASV_81	0.002987885	0.055808628	0.809350334	0	0	0.034522907	0	0	0.086578441	0.100589911	1.141699926	0.020108778	0.090667331	0.003718631	0.000826084	0.002359598	0.001582564	0	0	0	0	0.004704559	0	0	0	0.099391596	0.014522008	0	0	0	0	0	0.000445865	0.081191733	0.618115578	0.209347159	0.410873993	0.02601919	0.087404293	0.035674241	0.019938076	0.112071913	0.349873063	0	0.202178473	0.006663283	0.487586444	0.405929231	0	0.005179521	0.033486745	0.14592566	0	0.017023323	0.273234435	0.004816486	0	0.017230138	0	0	0	0	0.069709732	0	0	0.001637339	0	0	0	0	0	0.243639948	0.003573845	0	0.000795544	0	0.184825383	0.011059391	0	0.008076614	0	0	0.037885897	0.651350222	0	0	0	0	0	0.116206733	0	0.03021048	0.006210901	0.344823804	2.112089169	2.057457109	0.279467244	0.031412023	0.003118937	0.015617095	0.009944615	0.002293405	0	0	0.193776732	0	0.080590426	0	0.045473175	0	0.003730015	0	0.004371413	0.288663208	0.038628073	0	0.263816579	0.290550618	0	0	0	0	0	0.002981791	0.624022041
